,out_zone_percent,in_zone_percent,n_ff_formatted,ff_avg_speed,ff_avg_spin,ff_avg_break_x,ff_avg_break_z,n_sl_formatted,sl_avg_speed,sl_avg_spin,sl_avg_break_x,sl_avg_break_z,n_ch_formatted,ch_avg_speed,ch_avg_spin,ch_avg_break_x,ch_avg_break_z,n_cukc_formatted,cu_avg_speed,cu_avg_spin,cu_avg_break_x,cu_avg_break_z,cu_avg_break,n_sift_formatted,si_avg_speed,si_avg_spin,si_avg_break_x,si_avg_break_z,n_fc_formatted,fc_avg_speed,fc_avg_spin,fc_avg_break_x,fc_avg_break_z,n_fs_formatted,fs_avg_speed,fs_avg_spin,fs_avg_break_x,fs_avg_break_z,fs_avg_break,n_fastball_formatted,fastball_avg_speed,fastball_avg_spin,fastball_avg_break_x,fastball_avg_break_z,fastball_avg_break,n_breaking_formatted,breaking_avg_speed,breaking_avg_spin,breaking_avg_break_x,breaking_avg_break_z,n_offspeed_formatted,offspeed_avg_speed,offspeed_avg_spin,offspeed_avg_break_x,offspeed_avg_break_z,Cluster,last_name,first_name
423,54.5,45.5,0.2,94.1,2385.0,-8.4,-21.2,49.4,86.3,2676.0,6.5,-38.3,1.9,89.5,2259.0,-13.7,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,48.5,96.0,2428.0,-14.6,-26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,96.0,2428,-14.6,-26.6,15.2,49.4,86.3,2676.0,6.5,-38.3,1.9,89.5,2259.0,-13.7,-33.3,2,Snider, Collin
424,54.0,46.0,50.9,91.3,2253.0,-11.5,-15.8,26.9,86.6,2133.0,-10.2,-30.6,0.0,0.0,0.0,0.0,0.0,22.2,84.4,2291.0,0.9,-43.9,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,91.3,2253,-11.5,-15.8,20.8,49.1,85.6,2204.0,-5.2,-36.6,0.0,0.0,0.0,0.0,0.0,7,Abbott, Cory
425,46.0,54.0,2.9,95.1,2123.0,-10.7,-14.3,18.0,83.2,1928.0,1.6,-40.9,19.8,84.6,2046.0,-18.0,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,59.3,95.3,2152.0,-15.3,-17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,95.3,2150,-15.1,-17.1,20.2,18.0,83.2,1928.0,1.6,-40.9,19.8,84.6,2046.0,-18.0,-33.3,2,Whitlock, Garrett
426,54.7,45.3,0.2,91.3,1779.0,7.4,-10.9,0.0,0.0,0.0,0.0,0.0,19.0,82.2,1691.0,15.0,-41.8,10.9,79.5,1846.0,-12.5,-48.0,13.6,54.7,91.2,1761.0,17.5,-30.3,15.3,84.3,1897.0,-0.8,-32.7,0.0,0.0,0.0,0.0,0.0,0.0,70.1,89.7,1790,13.5,-30.8,15.4,10.9,79.5,1846.0,-12.5,-48.0,19.0,82.2,1691.0,15.0,-41.8,3,Fleming, Josh
427,49.5,50.5,56.6,93.2,2152.0,12.1,-17.9,26.3,79.2,2495.0,-7.0,-47.2,17.1,82.7,1880.0,18.1,-36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,93.2,2152,12.1,-17.9,18.4,26.3,79.2,2495.0,-7.0,-47.2,17.1,82.7,1880.0,18.1,-36.8,1,Sears, JP
428,49.0,51.0,56.0,95.1,2080.0,-9.3,-14.8,33.0,86.4,2390.0,9.0,-38.5,10.7,86.8,1573.0,-15.5,-32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,95.3,1875.0,-13.9,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,95.1,2079,-9.3,-14.8,18.2,33.0,86.4,2390.0,9.0,-38.5,10.7,86.8,1573.0,-15.5,-32.6,2,Vest, Will
429,50.3,49.7,38.5,94.6,2420.0,-10.0,-11.6,5.9,85.2,2431.0,5.1,-37.7,7.2,86.6,1322.0,-10.9,-25.9,16.9,79.7,2271.0,9.2,-57.5,16.9,0.0,0.0,0.0,0.0,0.0,31.5,88.8,2422.0,4.4,-26.7,0.0,0.0,0.0,0.0,0.0,0.0,70.0,91.9,2421,-3.5,-18.4,16.2,22.8,81.2,2312.0,8.1,-52.3,7.2,86.6,1322.0,-10.9,-25.9,8,Crawford, Kutter
430,54.3,45.7,48.2,93.2,2313.0,12.9,-16.8,45.7,82.9,2372.0,-3.8,-36.5,1.2,85.3,1964.0,17.4,-30.7,0.0,0.0,0.0,0.0,0.0,0.0,4.9,93.2,2236.0,16.2,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,93.2,2306,13.3,-17.2,19.7,45.7,82.9,2372.0,-3.8,-36.5,1.2,85.3,1964.0,17.4,-30.7,1,Hughes, Brandon
431,57.1,42.9,44.3,94.6,2325.0,-12.5,-13.6,0.0,0.0,0.0,0.0,0.0,37.9,83.9,1981.0,-17.1,-37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,94.6,2325,-12.5,-13.6,21.3,17.8,80.4,2354.0,14.4,-36.8,37.9,83.9,1981.0,-17.1,-37.4,5,Marinaccio, Ron
432,50.4,49.6,3.3,95.5,2116.0,8.8,-16.7,29.2,83.5,2546.0,-9.4,-42.3,20.7,89.1,1784.0,14.8,-31.2,12.7,79.7,2596.0,-7.8,-59.0,17.6,34.0,95.7,2091.0,15.4,-20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,95.6,2093,14.8,-19.8,18.1,42.0,82.4,2561.0,-9.0,-47.4,20.7,89.1,1784.0,14.8,-31.2,1,Ashby, Aaron
433,51.8,48.2,42.1,94.0,2408.0,-7.5,-13.1,8.8,79.6,2525.0,15.2,-45.2,9.4,84.8,2032.0,-17.0,-28.0,10.2,77.1,2577.0,5.9,-57.1,12.5,0.2,90.6,2232.0,-16.9,-19.6,29.4,85.3,2354.0,5.1,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,71.7,90.4,2385,-2.3,-20.9,14.8,19.0,78.2,2553.0,10.2,-51.6,9.4,84.8,2032.0,-17.0,-28.0,8,Garcia, Luis
434,55.3,44.7,18.7,97.0,2202.0,-9.5,-15.7,22.0,85.0,2497.0,4.2,-39.7,23.7,88.2,1876.0,-16.7,-30.4,0.5,80.2,2448.0,1.7,-52.9,10.6,35.2,96.3,2122.0,-17.2,-25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,96.5,2150,-14.5,-21.9,17.4,22.5,84.8,2496.0,4.1,-40.0,23.7,88.2,1876.0,-16.7,-30.4,4,Bello, Brayan
435,53.7,46.3,39.2,94.4,2216.0,-10.0,-13.0,29.5,85.8,2030.0,1.6,-31.6,2.8,88.2,2056.0,-16.0,-25.2,24.8,82.7,2490.0,2.0,-45.4,6.2,3.7,94.7,2277.0,-15.7,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,94.4,2222,-10.5,-13.3,20.6,54.3,84.4,2240.0,1.8,-37.9,2.8,88.2,2056.0,-16.0,-25.2,4,Gray, Josiah
436,51.3,48.7,44.5,94.6,2305.0,1.3,-14.4,29.8,86.9,2483.0,10.8,-37.4,8.5,89.9,1427.0,-12.2,-24.3,12.9,83.2,2517.0,5.8,-53.1,14.7,4.4,95.3,2156.0,-11.8,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,94.7,2292,0.1,-14.4,16.6,42.6,85.8,2493.0,9.3,-42.1,8.5,89.9,1427.0,-12.2,-24.3,4,Bradish, Kyle
437,54.5,45.5,20.5,93.6,2308.0,-11.3,-20.2,44.7,78.9,2617.0,12.7,-37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,93.5,2151.0,-15.8,-28.8,0.0,0.0,0.0,0.0,0.0,7.7,88.3,1507.0,-11.7,-36.2,12.1,47.6,93.5,2220,-13.9,-25.1,16.2,44.7,78.9,2617.0,12.7,-37.8,7.7,88.3,1507.0,-11.7,-36.2,0,Sandlin, Nick
438,53.9,46.1,40.4,94.0,2023.0,-8.3,-13.4,33.3,84.3,2118.0,1.0,-37.1,14.2,88.9,1516.0,-12.4,-24.2,12.1,81.0,2156.0,1.8,-51.3,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,94.0,2023,-8.3,-13.4,19.5,45.4,83.4,2128.0,1.2,-40.9,14.2,88.9,1516.0,-12.4,-24.2,5,Winder, Josh
439,53.1,46.9,49.7,93.8,2365.0,-3.0,-13.6,28.8,81.3,2429.0,13.6,-40.7,5.7,86.9,1632.0,-10.8,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,87.9,2570.0,6.2,-31.7,0.0,0.0,0.0,0.0,0.0,0.0,65.6,92.3,2415,-0.8,-17.9,15.4,28.8,81.3,2429.0,13.6,-40.7,5.7,86.9,1632.0,-10.8,-32.2,8,Wantz, Andrew
440,49.6,50.4,63.0,94.1,2323.0,5.0,-11.5,32.7,84.9,2415.0,-7.3,-34.6,4.3,85.5,1962.0,11.9,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,94.1,2323,5.0,-11.5,20.2,32.7,84.9,2415.0,-7.3,-34.6,4.3,85.5,1962.0,11.9,-25.0,1,Vesia, Alex
441,52.3,47.7,39.7,92.0,2154.0,-9.5,-16.3,18.8,82.6,2527.0,6.1,-37.8,11.6,82.2,1368.0,-12.7,-35.0,10.3,77.1,2639.0,10.0,-58.2,15.7,19.5,91.7,2133.0,-12.9,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,91.9,2147,-10.6,-16.7,19.2,29.1,80.6,2566.0,7.5,-45.1,11.6,82.2,1368.0,-12.7,-35.0,4,Hill, Garrett
442,48.9,51.1,41.1,89.0,2278.0,-2.9,-26.7,51.0,79.7,2645.0,16.9,-40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,88.9,2069.0,-10.7,-33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,89.0,2244,-4.1,-27.7,9.0,51.0,79.7,2645.0,16.9,-40.9,0.0,0.0,0.0,0.0,0.0,7,Murfee, Penn
443,56.4,43.6,56.2,93.9,2409.0,-9.9,-12.9,18.2,86.7,2693.0,7.0,-32.4,25.6,86.8,2374.0,-16.8,-29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,93.9,2409,-9.9,-12.9,20.7,18.2,86.7,2693.0,7.0,-32.4,25.6,86.8,2374.0,-16.8,-29.8,5,Pepiot, Ryan
444,49.0,51.0,46.2,94.3,2375.0,-7.3,-13.3,20.7,86.2,2187.0,0.1,-29.9,22.1,82.0,2219.0,-15.4,-28.0,3.8,78.1,2262.0,3.0,-52.0,8.2,7.1,93.6,2391.0,-13.3,-17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,94.2,2377,-8.1,-13.8,19.3,24.6,84.9,2199.0,0.6,-33.4,22.1,82.0,2219.0,-15.4,-28.0,4,Brieske, Beau
445,56.7,43.3,0.6,91.6,2104.0,-8.1,-20.2,26.8,82.4,2413.0,0.5,-44.8,11.9,86.0,2111.0,-11.7,-32.8,0.1,78.6,2452.0,0.3,-46.8,2.4,42.3,90.7,1969.0,-14.5,-25.0,18.3,90.5,2153.0,-1.6,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,61.2,90.6,2026,-10.6,-23.3,16.2,26.9,82.4,2413.0,0.5,-44.8,11.9,86.0,2111.0,-11.7,-32.8,8,Elder, Bryce
